hpix,l,b,"ASAS[13,16]","PS1[13,16]","Gaia[13,16]","ASAS[16,18]","PS1[16,18]","Gaia[16,18]","ASAS[18,22]","PS1[18,22]","Gaia[18,22]","ASAS_full","PS1_full","Gaia_full"
486,36.5625,41.81031489577859,0.8333333333333333,1.0,1.0,0.375,0.75,1.0,0.0,1.0,1.0,1.0,0.875,1.0
487,42.18749999999999,41.81031489577859,0.75,0.25,0.75,0.2222222222222222,0.8888888888888888,1.0,0.0,0.5,1.0,0.8571428571428571,0.7333333333333333,1.0
488,47.8125,41.81031489577859,1.0,1.0,0.8571428571428571,0.16666666666666669,0.8333333333333333,0.625,0.0,0.33333333333333337,1.0,1.0,0.8888888888888888,0.9411764705882354
489,53.4375,41.81031489577859,1.0,1.0,0.875,0.6363636363636364,0.9090909090909091,0.8333333333333333,0.0,0.5,1.0,0.9285714285714286,0.875,0.9565217391304348
490,59.0625,41.81031489577859,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.6,0.8,1.0,0.0,0.2,0.5,0.875,0.68,0.9047619047619048
491,64.6875,41.81031489577859,1.2,1.0,0.7142857142857143,0.3846153846153846,0.7692307692307692,1.0,0.0,0.6666666666666667,0.6666666666666667,1.0833333333333333,0.826086956521739,0.9565217391304348
492,70.31249999999999,41.81031489577859,1.0,0.75,1.0,0.75,1.0,0.7272727272727273,0.0,0.5,1.0,0.9090909090909091,0.8333333333333333,0.8888888888888888
493,75.9375,41.81031489577859,1.0,1.0,0.8571428571428571,0.4,0.8666666666666667,0.9285714285714286,0.0,1.0,1.0,0.8571428571428571,0.9166666666666667,0.8461538461538461
494,81.56249999999999,41.81031489577859,1.0,1.0,0.75,0.75,0.5,1.0,0.0,0.5,1.0,0.8333333333333333,0.7,1.0
495,87.18749999999999,41.81031489577859,1.0,1.0,0.75,0.6666666666666667,1.0,1.0,0.0,1.0,1.0,0.8571428571428571,0.923076923076923,0.9285714285714286
496,92.8125,41.81031489577859,1.0,1.0,1.0,0.8333333333333333,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,0.9166666666666667
497,98.4375,41.81031489577859,1.0,1.0,1.0,0.33333333333333337,0.8333333333333333,0.8333333333333333,0.0,0.33333333333333337,1.0,1.0,0.75,0.9
498,104.0625,41.81031489577859,1.0,1.0,1.0,0.4,1.0,1.0,0.0,0.5,1.0,1.0,0.9,1.0
499,109.6875,41.81031489577859,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.8888888888888888,1.0
500,115.31249999999997,41.81031489577859,0.5,1.0,1.0,0.0,1.0,0.75,0.0,0.33333333333333337,1.0,0.75,0.6666666666666667,0.875
501,120.9375,41.81031489577859,0.7142857142857143,0.8571428571428571,1.0,0.25,1.0,1.0,0.0,0.33333333333333337,1.0,0.6666666666666667,0.7857142857142857,1.0
502,126.5625,41.81031489577859,1.0,1.0,1.0,,,,0.0,0.0,,1.0,0.75,1.0
503,132.1875,41.81031489577859,1.0,1.0,1.0,0.33333333333333337,1.0,1.0,0.0,0.6,1.0,1.0,0.7777777777777777,1.0
504,137.8125,41.81031489577859,1.0,1.0,1.0,0.0,1.0,0.6,0.0,0.0,,1.0,0.875,1.0
505,143.43749999999997,41.81031489577859,1.0,0.6666666666666667,1.0,0.5555555555555556,0.8888888888888888,1.0,0.0,0.33333333333333337,1.0,0.8571428571428571,0.7333333333333333,1.0
506,149.0625,41.81031489577859,1.0,1.0,1.0,,,,,,0.0,1.0,1.0,0.8
507,154.6875,41.81031489577859,1.0,1.0,0.8333333333333333,0.75,0.625,1.0,0.0,0.75,0.75,1.0,0.823529411764706,0.9411764705882354
508,160.3125,41.81031489577859,1.0,1.0,1.0,0.33333333333333337,0.6666666666666667,1.0,,,0.0,0.75,0.75,0.75
509,165.9375,41.81031489577859,,,,0.33333333333333337,1.0,1.0,0.0,0.5,1.0,1.0,0.8,1.0
510,171.56249999999997,41.81031489577859,0.5,1.0,1.0,0.75,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
511,177.1875,41.81031489577859,1.0,0.8,1.0,0.6666666666666667,1.0,1.0,0.0,0.6666666666666667,1.0,1.0,0.75,1.0
512,182.8125,41.81031489577859,,,,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0
513,188.4375,41.81031489577859,1.0,0.0,1.0,0.6666666666666667,0.6666666666666667,1.0,0.0,1.0,0.6666666666666667,1.0,0.5714285714285715,0.875
514,194.06249999999997,41.81031489577859,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.75,1.0,0.6666666666666667,0.8571428571428571
515,199.68749999999997,41.81031489577859,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.7777777777777777,0.7777777777777777,0.8,0.75,0.875
516,205.31249999999997,41.81031489577859,,,,0.75,1.0,0.8,0.0,0.875,1.0,1.0,0.9166666666666667,0.9166666666666667
517,210.9375,41.81031489577859,1.0,1.0,1.0,0.4,0.8,0.8,0.0,0.0,0.0,1.0,0.7142857142857143,0.7692307692307692
518,216.5625,41.81031489577859,0.6666666666666667,1.0,1.0,0.33333333333333337,1.0,0.75,0.0,0.75,0.5,0.75,0.9,0.6923076923076923
519,222.1875,41.81031489577859,,,,1.0,1.0,0.25,0.0,0.5,1.0,1.0,1.0,0.6
520,227.8125,41.81031489577859,1.0,1.0,1.0,0.75,0.75,0.5714285714285715,0.0,1.0,0.6666666666666667,0.8571428571428571,0.8888888888888888,0.6923076923076923
521,233.43750000000003,41.81031489577859,1.0,1.0,0.875,0.625,1.0,0.8888888888888888,,,,1.0,0.9375,0.8888888888888888
522,239.0625,41.81031489577859,1.0,1.0,1.0,0.6666666666666667,1.0,1.0,0.0,0.25,0.16666666666666669,1.0,0.7,0.5833333333333334
523,244.68749999999997,41.81031489577859,1.0,0.6666666666666667,1.0,0.5,1.0,0.8571428571428571,0.0,0.6,0.17475728155339806,1.0,0.6666666666666667,0.23893805309734514
524,250.31249999999997,41.81031489577859,1.0,1.0,0.4,0.4,0.8,0.6666666666666667,0.0,0.33333333333333337,0.33333333333333337,0.8,0.8,0.5714285714285715
525,255.93749999999994,41.81031489577859,1.0,0.6666666666666667,0.6,0.5,0.875,0.875,0.0,0.33333333333333337,1.0,1.0,0.7333333333333333,0.8666666666666667
526,261.56249999999994,41.81031489577859,1.0,1.0,1.0,0.18181818181818182,1.0,1.0,0.0,0.0,0.0,1.0,0.9333333333333332,0.9333333333333332
527,267.1875,41.81031489577859,0.75,1.0,0.8,0.5263157894736842,0.8421052631578948,1.0,0.0,0.5,0.5,0.8461538461538461,0.88,0.9583333333333333
528,272.8125,41.81031489577859,1.0,1.0,0.8,0.16666666666666669,0.8333333333333333,1.0,0.0,0.6666666666666667,1.0,0.8571428571428571,0.923076923076923,1.0
529,278.4375,41.81031489577859,1.0,1.0,0.8,0.33333333333333337,0.9166666666666667,1.0,0.0,0.4,0.6666666666666667,1.0,0.8095238095238095,0.9473684210526316
530,284.0625,41.81031489577859,1.0,1.0,0.33333333333333337,0.4,0.9,0.8181818181818181,0.0,0.36363636363636365,0.5714285714285715,1.0,0.6818181818181819,0.7142857142857143
531,289.6875,41.81031489577859,0.8333333333333333,0.8333333333333333,1.0,0.42857142857142855,1.0,1.0,0.0,0.75,1.0,0.9,0.8333333333333333,1.0
532,295.3125,41.81031489577859,1.0,0.5714285714285715,1.0,0.33333333333333337,0.8333333333333333,0.8823529411764706,0.0,0.7142857142857143,1.0,0.923076923076923,0.8125,1.0
533,300.9375,41.81031489577859,1.0,1.0,0.8333333333333333,0.3846153846153846,0.8461538461538461,1.0,0.0,0.5,1.0,0.9090909090909091,0.8636363636363636,1.0
534,306.56249999999994,41.81031489577859,1.0,1.0,0.6666666666666667,0.42857142857142855,0.42857142857142855,0.6,0.0,0.6666666666666667,0.6666666666666667,0.75,0.5833333333333334,0.6363636363636364
535,312.18749999999994,41.81031489577859,0.8333333333333333,0.8333333333333333,0.7142857142857143,0.25,0.875,0.875,0.0,0.75,0.75,0.9090909090909091,0.9444444444444444,0.8947368421052632
536,317.81249999999994,41.81031489577859,1.0,1.0,0.8333333333333333,0.28571428571428575,0.8571428571428571,0.9285714285714286,,,0.0,0.8,0.8947368421052632,0.782608695652174
537,323.4375,41.81031489577859,1.0,1.0,0.5714285714285715,0.5555555555555556,0.8333333333333333,0.9375,0.0,0.8,0.5,1.0,0.8571428571428571,0.8064516129032258
538,329.0625,41.81031489577859,1.0,0.8,0.8333333333333333,0.33333333333333337,0.8333333333333333,0.5,0.0,0.8333333333333333,0.5882352941176471,1.0,0.875,0.676470588235294
539,334.6875,41.81031489577859,1.0,0.7142857142857143,0.6363636363636364,0.5,0.7142857142857143,0.6666666666666667,0.0,0.625,0.625,1.0,0.8,0.7428571428571429
540,340.3125,41.81031489577859,0.9,0.8,0.9090909090909091,0.33333333333333337,0.8333333333333333,0.9090909090909091,0.0,0.8333333333333333,0.625,0.8,0.825,0.7608695652173912
541,345.9375,41.81031489577859,1.0,0.9090909090909091,0.9166666666666667,0.5,0.8333333333333333,0.5,0.0,0.9393939393939393,0.6888888888888889,1.0,0.94,0.7164179104477612
542,351.5625,41.81031489577859,0.8333333333333333,1.0,0.6,0.5,0.8333333333333333,0.8333333333333333,0.0,0.8684210526315789,0.8048780487804877,0.7777777777777777,0.9,0.7894736842105263
543,357.18749999999994,41.81031489577859,0.6666666666666667,1.0,1.0,0.42857142857142855,1.0,0.7,0.0,1.0,0.7241379310344827,0.7857142857142857,0.9736842105263157,0.7755102040816326
544,0.0,38.68218745348944,0.923076923076923,0.923076923076923,0.9285714285714286,0.33333333333333337,0.8888888888888888,0.8,0.0,0.9666666666666667,0.7435897435897436,0.875,0.9615384615384616,0.8095238095238095
545,5.625,38.68218745348944,1.0,0.75,0.8,0.28571428571428575,0.8571428571428571,1.0,0.0,0.8,0.8571428571428571,0.8571428571428571,0.8648648648648648,0.9189189189189189
546,11.25,38.68218745348944,1.0,0.75,1.0,0.35714285714285715,0.8571428571428571,0.923076923076923,0.0,0.7272727272727273,0.8,0.8823529411764706,0.7941176470588235,0.9090909090909091
547,16.875,38.68218745348944,0.7777777777777777,0.7777777777777777,1.0,0.23076923076923075,0.923076923076923,0.8571428571428571,0.0,0.5714285714285715,1.0,0.7692307692307692,0.8275862068965517,0.9615384615384616
548,22.5,38.68218745348944,1.0,0.8888888888888888,0.8181818181818181,0.25,0.9166666666666667,1.0,0.0,1.0,0.33333333333333337,0.923076923076923,0.9545454545454546,0.88
549,28.124999999999996,38.68218745348944,0.75,0.75,0.8,0.6428571428571429,1.0,1.0,0.0,0.6666666666666667,1.0,0.9090909090909091,0.875,0.9565217391304348
550,33.75,38.68218745348944,0.875,1.0,0.8888888888888888,0.2222222222222222,1.0,0.9,0.0,1.0,1.0,0.8333333333333333,0.9047619047619048,0.9090909090909091
551,39.375,38.68218745348944,1.0,1.0,1.0,0.8181818181818181,0.9090909090909091,0.8333333333333333,0.0,0.0,0.0,1.0,0.8947368421052632,0.7727272727272727
552,45.0,38.68218745348944,0.875,0.625,1.0,0.2727272727272727,0.8181818181818181,0.9090909090909091,0.0,1.0,0.6666666666666667,0.7142857142857143,0.7619047619047619,0.9047619047619048
553,50.62499999999999,38.68218745348944,1.0,1.0,1.0,0.6363636363636364,1.0,1.0,0.0,0.8,0.8,0.8333333333333333,0.9473684210526316,0.9473684210526316
554,56.24999999999999,38.68218745348944,1.0,1.0,0.7142857142857143,0.4615384615384615,0.8461538461538461,0.8571428571428571,0.0,0.5,0.5,1.0,0.9047619047619048,0.875
555,61.87499999999999,38.68218745348944,1.0,0.5,1.0,0.33333333333333337,0.6666666666666667,1.0,0.0,0.5,1.0,0.8571428571428571,0.5833333333333334,1.0
556,67.5,38.68218745348944,1.0,1.0,1.0,0.6666666666666667,0.8888888888888888,0.9,0.0,0.5,1.0,0.9090909090909091,0.8666666666666667,0.9333333333333332
557,73.125,38.68218745348944,1.0,0.8333333333333333,1.0,0.07142857142857144,0.5,0.5333333333333333,0.0,0.35294117647058826,1.0,1.0,0.6756756756756757,1.0
558,78.75,38.68218745348944,1.0,1.0,1.0,0.125,1.0,0.8888888888888888,0.0,0.6,1.0,1.0,0.8666666666666667,0.9285714285714286
559,84.37499999999999,38.68218745348944,0.8333333333333333,0.8333333333333333,0.75,0.2727272727272727,0.6363636363636364,0.8888888888888888,0.0,0.0,,0.7142857142857143,0.736842105263158,0.9411764705882354
560,90.0,38.68218745348944,0.75,0.75,1.0,0.2,1.0,0.8333333333333333,0.0,0.0,0.0,0.7142857142857143,0.8181818181818181,0.9
561,95.625,38.68218745348944,0.5,1.0,0.6666666666666667,0.6666666666666667,1.0,1.0,0.0,1.0,1.0,0.75,1.0,0.8571428571428571
562,101.24999999999999,38.68218745348944,1.0,1.0,1.0,0.33333333333333337,0.8333333333333333,0.7142857142857143,0.0,1.0,0.25,0.8571428571428571,0.9,0.6428571428571429
563,106.875,38.68218745348944,1.0,1.0,1.0,0.0,0.75,0.75,0.0,0.5,1.0,0.5,0.75,0.8571428571428571
564,112.49999999999999,38.68218745348944,1.0,1.0,1.0,0.25,1.0,1.0,0.0,0.5,1.0,1.0,0.7777777777777777,1.0
565,118.125,38.68218745348944,1.0,1.0,1.0,0.2,0.8,1.0,,,0.0,1.0,0.8571428571428571,0.8571428571428571
566,123.74999999999999,38.68218745348944,1.0,1.0,1.0,0.0,0.8,1.0,0.0,0.33333333333333337,1.0,0.33333333333333337,0.6666666666666667,1.0
567,129.375,38.68218745348944,1.0,1.0,1.0,0.25,0.75,1.0,0.0,0.0,0.0,0.6666666666666667,0.6666666666666667,0.8571428571428571
568,135.0,38.68218745348944,1.0,1.0,0.75,0.25,0.75,0.75,0.0,0.5,1.0,0.8333333333333333,0.8888888888888888,0.8888888888888888
569,140.62499999999997,38.68218745348944,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.6666666666666667,1.0
570,146.25,38.68218745348944,1.0,1.0,1.0,0.28571428571428575,0.8571428571428571,1.0,,,,0.8333333333333333,0.8888888888888888,1.0
571,151.875,38.68218745348944,0.7142857142857143,0.42857142857142855,1.0,1.0,1.0,1.0,0.0,0.33333333333333337,0.6666666666666667,0.75,0.42857142857142855,0.8888888888888888
572,157.5,38.68218745348944,1.0,1.0,1.0,0.75,0.75,0.75,0.0,0.5,1.0,1.0,0.7142857142857143,0.8333333333333333
573,163.12499999999997,38.68218745348944,1.0,1.0,1.0,0.33333333333333337,1.0,1.0,0.0,1.0,1.0,0.7777777777777777,1.0,1.0
574,168.74999999999997,38.68218745348944,1.0,1.0,1.0,1.0,0.75,1.0,0.0,1.0,1.0,1.0,0.8571428571428571,1.0
575,174.37499999999997,38.68218745348944,1.0,1.0,1.0,0.75,0.25,1.0,0.0,0.6666666666666667,1.0,1.0,0.5,1.0
576,180.0,38.68218745348944,1.0,1.0,0.6666666666666667,0.5,0.75,1.0,0.0,0.75,1.0,1.0,0.9,1.0
577,185.625,38.68218745348944,1.0,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,1.0,0.0,0.625,1.0,0.8571428571428571,0.6470588235294117,1.0
578,191.25,38.68218745348944,0.0,0.0,,0.6,0.8,1.0,0.0,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.9
579,196.875,38.68218745348944,,,,0.8,0.8,0.7142857142857143,0.0,0.6,1.0,1.0,0.8,0.8181818181818181
580,202.49999999999997,38.68218745348944,1.0,1.0,1.0,0.75,1.0,0.8888888888888888,0.0,0.75,0.75,0.7777777777777777,0.8947368421052632,0.9
581,208.125,38.68218745348944,,,,0.0,0.8571428571428571,0.75,0.0,0.8,0.8,0.0,0.8333333333333333,0.7692307692307692
582,213.75,38.68218745348944,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.8333333333333333
583,219.375,38.68218745348944,0.75,1.0,1.0,0.5,1.0,1.0,,,,0.8333333333333333,0.8888888888888888,1.0
584,224.99999999999997,38.68218745348944,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,,1.0,0.5,0.8333333333333333
585,230.62499999999994,38.68218745348944,1.0,1.0,1.0,0.75,0.875,0.6666666666666667,0.0,0.0,0.0,0.8333333333333333,0.9090909090909091,0.6875
586,236.25,38.68218745348944,1.0,1.0,1.0,,,0.0,0.0,1.0,1.0,1.0,1.0,0.75
587,241.875,38.68218745348944,1.0,1.0,1.0,0.0,0.6666666666666667,1.0,,,,0.6666666666666667,0.8,1.0
588,247.49999999999997,38.68218745348944,,,,0.33333333333333337,0.8333333333333333,0.75,0.0,1.0,0.5,1.0,0.875,0.6666666666666667
589,253.125,38.68218745348944,0.75,0.75,0.6,0.4444444444444444,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.8,0.7857142857142857,0.6875
590,258.75,38.68218745348944,1.0,1.0,0.33333333333333337,0.18181818181818182,0.6363636363636364,0.875,0.0,0.8333333333333333,0.7142857142857143,0.7142857142857143,0.8333333333333333,0.8421052631578948
591,264.375,38.68218745348944,0.7777777777777777,0.8888888888888888,0.8888888888888888,0.2,0.8,1.0,0.0,0.4,0.6666666666666667,0.8,0.75,0.9
592,270.0,38.68218745348944,1.0,0.8571428571428571,1.0,0.3,0.9,0.9,0.0,0.8,0.8,0.9090909090909091,0.8636363636363636,0.9090909090909091
593,275.625,38.68218745348944,0.8,1.0,1.0,0.5,0.9166666666666667,0.8,0.0,0.75,0.75,0.875,0.9259259259259259,0.9
594,281.24999999999994,38.68218745348944,1.0,1.0,0.33333333333333337,0.3,0.9,0.8181818181818181,0.0,0.4,1.0,1.0,0.875,0.875
595,286.87499999999994,38.68218745348944,1.0,1.0,0.8333333333333333,0.4,0.9333333333333332,0.875,0.0,0.4,0.5,1.0,0.92,0.8846153846153847
596,292.5,38.68218745348944,1.0,1.0,0.8,0.4,0.8,1.0,0.0,0.0,,0.9,0.8,0.9545454545454546
597,298.125,38.68218745348944,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.4444444444444444,0.7777777777777777,0.7777777777777777,0.0,0.42857142857142855,0.75,0.9090909090909091,0.7391304347826088,0.95
598,303.75,38.68218745348944,0.7142857142857143,1.0,0.7,0.6923076923076923,1.0,0.9285714285714286,0.0,0.6666666666666667,0.6666666666666667,0.8666666666666667,0.9565217391304348,0.8148148148148148
599,309.375,38.68218745348944,0.8333333333333333,0.9166666666666667,0.9166666666666667,0.5454545454545454,0.7272727272727273,0.9090909090909091,0.0,1.0,1.0,0.8947368421052632,0.8461538461538461,0.8928571428571429
600,315.0,38.68218745348944,0.7,0.8,1.0,0.7272727272727273,0.8181818181818181,0.7142857142857143,0.0,0.6666666666666667,1.0,0.8333333333333333,0.7916666666666667,0.8333333333333333
601,320.625,38.68218745348944,0.8888888888888888,0.7777777777777777,0.8,0.4,0.7,0.6153846153846154,0.0,0.0,0.0,0.8666666666666667,0.6521739130434783,0.6538461538461539
602,326.24999999999994,38.68218745348944,0.875,0.75,0.875,0.4,0.9,0.9,0.0,0.6666666666666667,0.6666666666666667,0.7857142857142857,0.76,0.8076923076923077
603,331.875,38.68218745348944,1.0,0.8181818181818181,0.8461538461538461,0.2777777777777778,0.7222222222222223,0.8125,0.0,0.7142857142857143,0.625,0.8823529411764706,0.75,0.8108108108108109
604,337.49999999999994,38.68218745348944,0.8181818181818181,0.7272727272727273,0.7142857142857143,0.3125,0.625,0.7142857142857143,0.0,0.75,0.8,0.7894736842105263,0.813953488372093,0.8604651162790699
605,343.12499999999994,38.68218745348944,0.8,0.7,1.0,0.5,1.0,1.0,0.0,0.8571428571428571,0.6,0.9166666666666667,0.7931034482758621,0.7714285714285714
606,348.74999999999994,38.68218745348944,0.9090909090909091,0.9090909090909091,0.7857142857142857,0.23076923076923075,0.6923076923076923,0.75,0.0,0.78125,0.5681818181818182,0.7777777777777777,0.8035714285714286,0.6714285714285714
607,354.375,38.68218745348944,0.8333333333333333,0.6666666666666667,0.75,0.2727272727272727,0.7272727272727273,0.8888888888888888,0.0,0.9210526315789473,0.7777777777777777,0.8181818181818181,0.8596491228070176,0.8253968253968255
608,2.8125,35.68533471265204,0.6363636363636364,0.8181818181818181,0.9166666666666667,0.25,0.625,0.8333333333333333,0.0,0.8620689655172414,0.9615384615384616,0.7333333333333333,0.8541666666666667,0.9772727272727273
609,8.4375,35.68533471265204,0.5714285714285715,1.0,1.0,0.2,0.7,0.875,0.0,0.9285714285714286,0.9285714285714286,0.7777777777777777,0.8709677419354839,0.9310344827586207
610,14.062499999999998,35.68533471265204,1.0,0.7777777777777777,0.9,0.2222222222222222,0.8888888888888888,0.8,0.0,0.6,0.8571428571428571,1.0,0.8571428571428571,0.9629629629629629
611,19.6875,35.68533471265204,1.0,1.0,0.8888888888888888,0.4666666666666666,0.8666666666666667,0.8666666666666667,0.0,0.4,0.6666666666666667,0.8888888888888888,0.9285714285714286,0.9285714285714286
612,25.312499999999996,35.68533471265204,0.9166666666666667,0.8333333333333333,0.9166666666666667,0.4,0.8666666666666667,0.823529411764706,0.0,0.5,0.6666666666666667,0.9444444444444444,0.8709677419354839,0.90625
613,30.937499999999996,35.68533471265204,0.875,1.0,0.8888888888888888,0.3125,0.875,1.0,0.0,0.8,1.0,0.8333333333333333,0.9310344827586207,1.0
614,36.5625,35.68533471265204,1.0,1.0,1.0,0.6666666666666667,0.9333333333333332,1.0,0.0,0.6666666666666667,1.0,0.9,0.9,1.0
615,42.18749999999999,35.68533471265204,1.0,1.0,0.8888888888888888,0.5454545454545454,0.8181818181818181,1.0,0.0,0.6666666666666667,1.0,1.0,0.9090909090909091,1.0
616,47.8125,35.68533471265204,1.0,1.0,0.6666666666666667,0.16666666666666669,0.8333333333333333,0.8333333333333333,0.0,0.5,1.0,0.9,0.9444444444444444,0.9473684210526316
617,53.4375,35.68533471265204,1.0,0.7777777777777777,0.9,0.5,0.8888888888888888,0.9444444444444444,0.0,0.8,0.8,0.9545454545454546,0.84375,0.9393939393939393
618,59.0625,35.68533471265204,0.8,0.8,0.8,0.36363636363636365,0.7272727272727273,0.8888888888888888,0.0,0.5,0.5,1.0,0.736842105263158,0.8888888888888888
619,64.6875,35.68533471265204,0.8333333333333333,1.0,0.5454545454545454,0.41666666666666663,0.5,0.8888888888888888,0.0,1.0,1.0,1.0,0.85,0.8636363636363636
620,70.31249999999999,35.68533471265204,0.5882352941176471,0.6470588235294117,1.0,0.7142857142857143,0.8571428571428571,0.75,0.0,0.6666666666666667,1.0,0.8181818181818181,0.7037037037037037,0.9166666666666667
621,75.9375,35.68533471265204,0.5,0.5,0.33333333333333337,0.3,0.8,1.0,,,,0.8333333333333333,0.9166666666666667,1.0
622,81.56249999999999,35.68533471265204,0.75,0.5,0.75,0.6666666666666667,1.0,0.75,0.0,0.5,1.0,0.7142857142857143,0.6666666666666667,0.7777777777777777
623,87.18749999999999,35.68533471265204,1.0,0.5,1.0,0.28571428571428575,0.8571428571428571,0.6666666666666667,0.0,0.8137254901960784,0.8512820512820513,1.0,0.8122065727699531,0.8446601941747574
624,92.8125,35.68533471265204,1.0,1.0,1.0,0.28571428571428575,0.8571428571428571,1.0,,,,0.875,0.9166666666666667,1.0
625,98.4375,35.68533471265204,1.0,1.0,0.5,0.75,0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0
626,104.0625,35.68533471265204,1.0,0.75,1.0,,,,0.0,1.0,1.0,1.0,0.8,1.0
627,109.6875,35.68533471265204,1.0,0.0,1.0,0.33333333333333337,0.8333333333333333,1.0,0.0,0.5,1.0,0.5,0.6666666666666667,1.0
628,115.31249999999997,35.68533471265204,1.0,1.0,1.0,0.0,0.625,0.8333333333333333,0.0,0.6666666666666667,1.0,0.33333333333333337,0.75,1.0
629,120.9375,35.68533471265204,1.0,1.0,1.0,0.33333333333333337,0.6666666666666667,1.0,0.0,1.0,0.6666666666666667,0.8,0.875,0.875
630,126.5625,35.68533471265204,1.0,1.0,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.6,0.875,0.7
631,132.1875,35.68533471265204,1.0,1.0,1.0,0.16666666666666669,0.6666666666666667,1.0,0.0,0.33333333333333337,1.0,0.4,0.6,1.0
632,137.8125,35.68533471265204,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.2,1.0,1.0,0.375,1.0
633,143.43749999999997,35.68533471265204,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.8333333333333333,1.0
634,149.0625,35.68533471265204,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.9090909090909091,0.8333333333333333,0.9166666666666667
635,154.6875,35.68533471265204,1.0,1.0,0.75,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.875
636,160.3125,35.68533471265204,,,,,,,0.0,1.0,0.6666666666666667,1.0,0.6666666666666667,0.75
637,165.9375,35.68533471265204,1.0,1.0,1.0,0.5,0.75,1.0,0.0,1.0,1.0,1.0,0.875,1.0
638,171.56249999999997,35.68533471265204,1.0,1.0,1.0,0.5,1.0,1.0,,,,1.0,1.0,1.0
639,177.1875,35.68533471265204,0.5,0.5,0.5,0.5,0.0,,0.0,0.6666666666666667,1.0,0.6666666666666667,0.5714285714285715,1.0
640,182.8125,35.68533471265204,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
641,188.4375,35.68533471265204,,,,0.0,0.6666666666666667,1.0,0.0,0.75,1.0,0.0,0.7142857142857143,1.0
642,194.06249999999997,35.68533471265204,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.25,1.0,1.0,0.4375,1.0
643,199.68749999999997,35.68533471265204,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.7272727272727273,1.0,1.0,0.8,1.0
644,205.31249999999997,35.68533471265204,1.0,1.0,1.0,0.4,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0
645,210.9375,35.68533471265204,1.0,0.0,1.0,0.28571428571428575,0.8571428571428571,1.0,0.0,0.6666666666666667,0.8,1.0,0.7142857142857143,0.9166666666666667
646,216.5625,35.68533471265204,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
647,222.1875,35.68533471265204,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.8333333333333333,1.0,0.8571428571428571
648,227.8125,35.68533471265204,0.6666666666666667,0.6666666666666667,1.0,0.8,1.0,0.8333333333333333,0.0,0.0,0.0,0.8571428571428571,0.7777777777777777,0.6363636363636364
649,233.43750000000003,35.68533471265204,1.0,1.0,0.6666666666666667,0.33333333333333337,1.0,0.5,0.0,0.75,0.75,1.0,0.9,0.7142857142857143
650,239.0625,35.68533471265204,1.0,0.8571428571428571,0.875,0.7142857142857143,0.7142857142857143,1.0,0.0,0.0,,0.8461538461538461,0.7333333333333333,0.9285714285714286
651,244.68749999999997,35.68533471265204,0.8,1.0,1.0,0.5,1.0,0.75,0.0,0.5,0.5,0.7777777777777777,0.923076923076923,0.8
652,250.31249999999997,35.68533471265204,1.0,0.8571428571428571,1.0,0.5,0.875,0.6666666666666667,0.0,1.0,0.5,1.0,0.875,0.7619047619047619
653,255.93749999999994,35.68533471265204,1.0,0.8333333333333333,0.8571428571428571,0.09090909090909091,0.6363636363636364,0.8888888888888888,0.0,0.33333333333333337,1.0,0.7777777777777777,0.7,0.8888888888888888
654,261.56249999999994,35.68533471265204,1.0,0.8333333333333333,1.0,0.4,0.7,0.9,0.0,1.0,1.0,0.9090909090909091,0.7894736842105263,0.9473684210526316
655,267.1875,35.68533471265204,1.0,1.0,1.0,0.6,1.0,1.0,0.0,0.75,0.75,0.9,0.9444444444444444,0.9444444444444444
656,272.8125,35.68533471265204,1.0,0.8571428571428571,0.875,0.6153846153846154,0.923076923076923,1.0,0.0,0.8571428571428571,1.0,1.0,0.8888888888888888,0.9629629629629629
