hpix,l,b,"ASAS[13,16]","PS1[13,16]","Gaia[13,16]","ASAS[16,18]","PS1[16,18]","Gaia[16,18]","ASAS[18,22]","PS1[18,22]","Gaia[18,22]","ASAS_full","PS1_full","Gaia_full"
1482,236.25,2.388015463268772,1.0,1.0,0.25,0.0,0.0,,0.0,1.0,1.0,0.5,0.4,0.6
1483,241.875,2.388015463268772,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,,0.25,0.1,0.16666666666666669
1484,247.49999999999997,2.388015463268772,0.0,0.5,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.125
1485,253.125,2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1486,258.75,2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0
1487,264.375,2.388015463268772,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0
1488,270.0,2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.16666666666666669
1489,275.625,2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.5
1490,281.24999999999994,2.388015463268772,0.33333333333333337,0.0,0.16666666666666669,0.0,0.0,,0.0,0.0,,0.09090909090909091,0.0,0.09090909090909091
1491,286.87499999999994,2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1492,292.5,2.388015463268772,0.25,0.0,0.08333333333333334,0.0,0.0,,0.0,0.0,,0.125,0.0,0.0
1493,298.125,2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1494,303.75,2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1495,309.375,2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1496,315.0,2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0
1497,320.625,2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1498,326.24999999999994,2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1499,331.875,2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1500,337.49999999999994,2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1501,343.12499999999994,2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1502,348.74999999999994,2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1503,354.375,2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1504,2.8125,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.14285714285714288
1505,8.4375,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1506,14.062499999999998,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0
1507,19.6875,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0
1508,25.312499999999996,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1509,30.937499999999996,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1510,36.5625,0.0,,,,0.0,0.0,,,,,0.0,0.0,
1511,42.18749999999999,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1512,47.8125,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1513,53.4375,0.0,,,0.0,,,,0.0,0.0,,,0.0,0.0
1514,59.0625,0.0,,,0.0,,,,0.0,0.0,,,0.0,0.0
1515,64.6875,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1516,70.31249999999999,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0
1517,75.9375,0.0,1.0,0.0,0.25,,,,0.0,0.0,,1.0,0.0,0.2
1518,81.56249999999999,0.0,,,0.0,,,,,,,,,0.0
1519,87.18749999999999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1520,92.8125,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0
1521,98.4375,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0
1522,104.0625,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
1523,109.6875,0.0,,,0.0,,,,0.0,0.0,,,0.0,0.0
1524,115.31249999999997,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1525,120.9375,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1526,126.5625,0.0,,,,0.0,0.0,,,,,0.0,0.0,
1527,132.1875,0.0,,,,,,,0.0,0.0,,,0.0,
1528,137.8125,0.0,,,0.0,,,,0.0,0.0,,,0.0,0.0
1529,143.43749999999997,0.0,,,,,,,,,,,,
1530,149.0625,0.0,,,0.0,,,,,,,,,0.0
1531,154.6875,0.0,,,,,,,,,,,,
1532,160.3125,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0
1533,165.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1534,171.56249999999997,0.0,,,,,,,,,,,,0.0
1535,177.1875,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0
1536,182.8125,0.0,,,0.0,,,,,,,,,0.0
1537,188.4375,0.0,,,0.0,,,,,,,,,0.0
1538,194.06249999999997,0.0,,,0.0,,,0.0,,,,,,0.0
1539,199.68749999999997,0.0,,,0.0,,,,,,,,,0.0
1540,205.31249999999997,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0
1541,210.9375,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0
1542,216.5625,0.0,,,0.0,,,,,,,,,0.0
1543,222.1875,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
1544,227.8125,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0
1545,233.43750000000003,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0
1546,239.0625,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1547,244.68749999999997,0.0,0.5,0.0,0.09090909090909091,,,0.0,0.0,0.5,1.0,1.0,0.25,0.1875
1548,250.31249999999997,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1549,255.93749999999994,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.2
1550,261.56249999999994,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
1551,267.1875,0.0,,,0.0,,,,0.0,0.0,,,0.0,0.0
1552,272.8125,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0
1553,278.4375,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1554,284.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1555,289.6875,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1556,295.3125,0.0,0.25,0.0,0.07692307692307693,0.0,0.0,,0.0,0.0,,0.125,0.0,0.0
1557,300.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1558,306.56249999999994,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1559,312.18749999999994,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,
1560,317.81249999999994,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1561,323.4375,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,
1562,329.0625,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0
1563,334.6875,0.0,0.5,0.0,0.07142857142857144,,,,0.0,0.0,,0.5,0.0,
1564,340.3125,0.0,,,0.0,,,,0.0,0.0,,,0.0,0.0
1565,345.9375,0.0,,,0.0,,,,0.0,0.0,,,0.0,0.0
1566,351.5625,0.0,,,0.0,,,,,,,,,0.0
1567,357.18749999999994,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
1568,0.0,-2.388015463268772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5
1569,5.625,-2.388015463268772,0.33333333333333337,0.33333333333333337,0.125,0.0,0.14473684210526316,0.4230769230769231,0.0,0.0,,0.024390243902439025,0.1348314606741573,0.30952380952380953
1570,11.25,-2.388015463268772,0.0,1.0,0.07692307692307693,0.0,0.0625,0.33333333333333337,0.0,0.0,,0.0,0.06976744186046512,0.13636363636363635
1571,16.875,-2.388015463268772,0.0,0.0,0.0,0.0,0.04,0.09090909090909091,0.0,0.0,0.0,0.0,0.029411764705882356,0.04166666666666667
1572,22.5,-2.388015463268772,0.0,1.0,0.125,0.0,0.16666666666666669,0.5,0.0,0.0,,0.0,0.13636363636363635,0.23076923076923075
1573,28.124999999999996,-2.388015463268772,0.2,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.04166666666666667
1574,33.75,-2.388015463268772,,,0.0,0.0,0.2,0.6666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.18181818181818182
1575,39.375,-2.388015463268772,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.14285714285714288,1.0,0.0,0.125,0.28571428571428575
1576,45.0,-2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1577,50.62499999999999,-2.388015463268772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333334,1.0,0.0,0.04166666666666667,0.16666666666666669
1578,56.24999999999999,-2.388015463268772,0.0,0.0,0.0,0.0,0.33333333333333337,0.33333333333333337,0.0,0.0625,1.0,0.0,0.15384615384615385,0.25
1579,61.87499999999999,-2.388015463268772,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1580,67.5,-2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1581,73.125,-2.388015463268772,,,,0.0,0.0,,0.0,0.0,,,0.0,
1582,78.75,-2.388015463268772,,,,0.0,1.0,1.0,0.0,0.0,,,0.25,1.0
1583,84.37499999999999,-2.388015463268772,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0
1584,90.0,-2.388015463268772,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.2,0.33333333333333337,0.0,0.18181818181818182,0.16666666666666669
1585,95.625,-2.388015463268772,,,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.13333333333333333,0.5
1586,101.24999999999999,-2.388015463268772,0.0,0.33333333333333337,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288,0.09090909090909091
1587,106.875,-2.388015463268772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,112.49999999999999,-2.388015463268772,,,0.0,,,,0.0,0.0,,,0.0,0.0
1589,118.125,-2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
1590,123.74999999999999,-2.388015463268772,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1591,129.375,-2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1592,135.0,-2.388015463268772,1.0,0.0,1.0,0.0,1.0,1.0,,,,1.0,0.5,1.0
1593,140.62499999999997,-2.388015463268772,,,0.0,,,,0.0,0.0,,,0.0,0.0
1594,146.25,-2.388015463268772,,,0.0,,,,0.0,0.0,,,0.0,0.0
1595,151.875,-2.388015463268772,,,0.0,,,,0.0,0.0,,,0.0,0.0
1596,157.5,-2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1597,163.12499999999997,-2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1598,168.74999999999997,-2.388015463268772,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,
1599,174.37499999999997,-2.388015463268772,,,0.0,,,,0.0,0.0,,,0.0,0.0
1600,180.0,-2.388015463268772,,,0.0,0.0,0.0,,,,,,0.0,0.0
1601,185.625,-2.388015463268772,1.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,0.5
1602,191.25,-2.388015463268772,,,0.0,,,,,,,,,0.0
1603,196.875,-2.388015463268772,,,0.0,0.0,0.0,,,,,,0.0,0.0
1604,202.49999999999997,-2.388015463268772,,,0.0,,,,,,0.0,,,0.0
1605,208.125,-2.388015463268772,,,,1.0,0.0,1.0,,,,1.0,0.0,1.0
1606,213.75,-2.388015463268772,,,0.0,,,,,,,,,0.0
1607,219.375,-2.388015463268772,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1608,224.99999999999997,-2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
1609,230.62499999999994,-2.388015463268772,,,0.0,,,,0.0,0.0,,,0.0,0.0
1610,236.25,-2.388015463268772,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,241.875,-2.388015463268772,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,247.49999999999997,-2.388015463268772,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1613,253.125,-2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1614,258.75,-2.388015463268772,,,0.0,0.0,0.0,,,,,,0.0,
1615,264.375,-2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1616,270.0,-2.388015463268772,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0
1617,275.625,-2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1618,281.24999999999994,-2.388015463268772,1.0,0.0,0.25,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0
1619,286.87499999999994,-2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1620,292.5,-2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1621,298.125,-2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1622,303.75,-2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1623,309.375,-2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1624,315.0,-2.388015463268772,0.33333333333333337,0.0,0.1,0.0,0.0,,0.0,0.0,,0.1111111111111111,0.0,0.0
1625,320.625,-2.388015463268772,0.5,0.0,0.06666666666666667,0.0,0.0,,0.0,0.0,,0.1111111111111111,0.0,
1626,326.24999999999994,-2.388015463268772,0.5,0.0,0.16666666666666669,0.0,0.0,,0.0,0.0,,0.14285714285714288,0.0,0.0
1627,331.875,-2.388015463268772,0.33333333333333337,0.0,0.052631578947368425,0.0,0.0,0.0,0.0,0.0,,0.08333333333333334,0.0,0.5
1628,337.49999999999994,-2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1629,343.12499999999994,-2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.2
1630,348.74999999999994,-2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1631,354.375,-2.388015463268772,1.0,0.0,0.1,0.0,0.0,,0.0,0.0,,0.04,0.0,
1632,2.8125,-4.780191847199163,0.11666666666666665,0.3,0.3150684931506849,0.0,0.12110726643598616,0.3977272727272727,0.0,0.0,0.0,0.02413793103448276,0.16285714285714284,0.3668639053254438
1633,8.4375,-4.780191847199163,0.0,0.5,0.2777777777777778,0.006410256410256411,0.2948717948717949,0.4795918367346939,0.0,0.0,0.0,0.008333333333333333,0.2962962962962963,0.4042553191489362
1634,14.062499999999998,-4.780191847199163,0.0,0.5454545454545454,0.2727272727272727,0.0,0.3472222222222222,0.4310344827586207,0.0,0.07692307692307693,0.2,0.0,0.35416666666666663,0.3953488372093023
1635,19.6875,-4.780191847199163,0.0,0.33333333333333337,0.07692307692307693,0.0,0.25806451612903225,0.26666666666666666,0.0,0.25,0.3,0.0,0.2608695652173913,0.22641509433962262
1636,25.312499999999996,-4.780191847199163,0.33333333333333337,0.16666666666666669,0.09523809523809523,0.0,0.25,0.34615384615384615,0.0,0.1111111111111111,0.16666666666666669,0.1,0.21568627450980393,0.22641509433962262
1637,30.937499999999996,-4.780191847199163,0.25,0.25,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288,0.045454545454545456,0.16666666666666669
1638,36.5625,-4.780191847199163,0.0,0.5,0.07142857142857144,0.0,0.36363636363636365,0.4705882352941177,0.0,0.07692307692307693,0.1111111111111111,0.0,0.2702702702702703,0.25
1639,42.18749999999999,-4.780191847199163,0.0,0.6,0.375,0.0,0.2608695652173913,0.8571428571428571,0.0,0.4444444444444444,0.5714285714285715,0.0,0.3783783783783784,0.6086956521739131
1640,47.8125,-4.780191847199163,0.0,0.6666666666666667,0.125,0.0,0.1111111111111111,0.42857142857142855,0.0,0.09090909090909091,0.33333333333333337,0.0,0.14634146341463417,0.23076923076923075
1641,53.4375,-4.780191847199163,0.08333333333333334,0.5,0.4666666666666666,0.0,0.4444444444444444,0.8,0.0,0.18181818181818182,0.6666666666666667,0.047619047619047616,0.34615384615384615,0.5757575757575758
1642,59.0625,-4.780191847199163,0.0,0.5,0.16666666666666669,0.0,0.33333333333333337,0.5833333333333334,0.0,0.16666666666666669,0.5,0.0,0.2972972972972973,0.3793103448275862
1643,64.6875,-4.780191847199163,0.5,0.0,0.25,0.0,0.4,1.0,0.0,0.16666666666666669,0.5,0.2,0.2777777777777778,0.6
1644,70.31249999999999,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,,0.0,0.16666666666666669,1.0,0.0,0.05555555555555555,0.2
1645,75.9375,-4.780191847199163,0.0,0.5,0.33333333333333337,0.0,0.33333333333333337,0.75,0.0,0.28571428571428575,0.5,0.0,0.3157894736842105,0.5454545454545454
1646,81.56249999999999,-4.780191847199163,0.0,0.0,0.0,0.0,0.2,0.6666666666666667,0.0,0.0,,0.0,0.13333333333333333,0.28571428571428575
1647,87.18749999999999,-4.780191847199163,2.0,1.0,0.33333333333333337,0.0,0.16666666666666669,1.0,0.0,0.25,0.33333333333333337,0.33333333333333337,0.2727272727272727,0.42857142857142855
1648,92.8125,-4.780191847199163,0.5,0.5,0.1111111111111111,0.0,0.2,1.0,0.0,0.0,,0.33333333333333337,0.25,0.2
1649,98.4375,-4.780191847199163,0.0,0.0,0.0,0.0,0.4,0.6666666666666667,0.0,0.0,0.0,0.0,0.2222222222222222,0.14285714285714288
1650,104.0625,-4.780191847199163,0.0,1.0,0.33333333333333337,0.0,0.4,0.6666666666666667,,,,0.0,0.5,0.5
1651,109.6875,-4.780191847199163,0.6666666666666667,0.0,0.28571428571428575,0.0,0.75,0.75,0.0,0.16666666666666669,1.0,0.5,0.3076923076923077,0.5
1652,115.31249999999997,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,1.0,0.0,0.25,0.33333333333333337
1653,120.9375,-4.780191847199163,,,0.0,0.0,0.5,0.75,0.0,0.0,,0.0,0.33333333333333337,0.375
1654,126.5625,-4.780191847199163,1.0,0.0,0.5,0.0,0.0,,,,,0.5,0.0,0.4
1655,132.1875,-4.780191847199163,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
1656,137.8125,-4.780191847199163,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,,0.0,0.25,0.5
1657,143.43749999999997,-4.780191847199163,0.33333333333333337,0.0,1.0,0.0,0.0,,,,,0.25,0.0,1.0
1658,149.0625,-4.780191847199163,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1659,154.6875,-4.780191847199163,0.33333333333333337,0.6666666666666667,0.6666666666666667,,,,0.0,0.0,,0.33333333333333337,0.33333333333333337,0.6666666666666667
1660,160.3125,-4.780191847199163,,,,0.0,0.0,0.0,,,,,0.0,0.0
1661,165.9375,-4.780191847199163,0.0,1.0,0.5,0.0,0.0,,,,,0.0,0.5,0.5
1662,171.56249999999997,-4.780191847199163,,,0.0,,,,,,,,,0.0
1663,177.1875,-4.780191847199163,,,0.0,,,,0.0,0.0,,,0.0,0.0
1664,182.8125,-4.780191847199163,,,0.0,,,,,,,,,0.0
1665,188.4375,-4.780191847199163,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
1666,194.06249999999997,-4.780191847199163,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0
1667,199.68749999999997,-4.780191847199163,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0
1668,205.31249999999997,-4.780191847199163,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1669,210.9375,-4.780191847199163,,,0.0,,,0.0,,,0.0,,,0.0
1670,216.5625,-4.780191847199163,,,,0.0,0.0,,,,0.0,,0.0,0.0
1671,222.1875,-4.780191847199163,,,0.0,0.33333333333333337,0.0,1.0,0.0,0.0,,0.5,0.0,0.33333333333333337
1672,227.8125,-4.780191847199163,0.0,0.0,0.0,0.0,0.125,0.5,,,0.0,0.0,0.1111111111111111,0.1
1673,233.43750000000003,-4.780191847199163,1.0,0.0,0.25,0.0,0.0,,0.0,0.0,,0.5,0.0,0.25
1674,239.0625,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1675,244.68749999999997,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.25
1676,250.31249999999997,-4.780191847199163,1.0,0.0,0.5,0.0,0.0,,0.0,0.0,,0.33333333333333337,0.0,0.4210526315789474
1677,255.93749999999994,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.22727272727272727
1678,261.56249999999994,-4.780191847199163,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1679,267.1875,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1680,272.8125,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1681,278.4375,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1682,284.0625,-4.780191847199163,0.25,0.0,0.1,0.0,0.0,,0.0,0.0,,0.09090909090909091,0.0,0.14285714285714288
1683,289.6875,-4.780191847199163,,,0.0,0.0,0.0,,0.0,0.0,,0.2,0.0,1.0
1684,295.3125,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1685,300.9375,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1686,306.56249999999994,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09090909090909091,0.0,1.0
1687,312.18749999999994,-4.780191847199163,0.25,0.0,0.07142857142857144,0.0,0.0,,0.0,0.0,,0.03571428571428572,0.0,0.0
1688,317.81249999999994,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1689,323.4375,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1690,329.0625,-4.780191847199163,0.09090909090909091,0.0,0.14285714285714288,0.0,0.0,,0.0,0.0,,0.04878048780487805,0.0,0.33333333333333337
1691,334.6875,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1692,340.3125,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1693,345.9375,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1694,351.5625,-4.780191847199163,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.011904761904761904,0.0,0.16666666666666669
1695,357.18749999999994,-4.780191847199163,0.3846153846153846,0.0,0.3846153846153846,0.007220216606498195,0.0,0.6666666666666667,0.0,0.0,,0.09392265193370167,0.0,
1696,0.0,-7.180755781458288,0.11363636363636363,0.011363636363636364,0.4074074074074074,0.006289308176100628,0.006289308176100628,0.4,0.0,0.0,,0.05092592592592592,0.007662835249042146,0.0
1697,5.625,-7.180755781458288,0.04166666666666667,0.45833333333333337,0.2823529411764706,0.007194244604316546,0.4028776978417266,0.4628099173553719,0.0,0.07407407407407407,0.07692307692307693,0.04487179487179487,0.383177570093458,0.3648068669527897
1698,11.25,-7.180755781458288,0.0,0.45,0.1956521739130435,0.0,0.3870967741935484,0.5142857142857143,0.0,0.07142857142857144,0.125,0.0,0.38582677165354334,0.3951612903225806
1699,16.875,-7.180755781458288,0.0,0.875,0.30434782608695654,0.0,0.4074074074074074,0.4,0.0,0.125,0.1,0.0,0.5,0.3482142857142857
1700,22.5,-7.180755781458288,0.0,0.7,0.28,0.0,0.4736842105263158,0.4615384615384615,0.0,0.4,0.25,0.0,0.5283018867924528,0.38888888888888884
1701,28.124999999999996,-7.180755781458288,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.0,0.3157894736842105,0.2608695652173913,0.0,0.2,0.08333333333333334,0.052631578947368425,0.3142857142857143,0.1896551724137931
1702,33.75,-7.180755781458288,0.0,1.0,0.25,0.0,0.45454545454545453,0.41666666666666663,0.0,0.0,0.0,0.0,0.35,0.28
1703,39.375,-7.180755781458288,0.25,0.5,0.45454545454545453,0.0,0.42857142857142855,0.8181818181818181,0.0,0.3,0.33333333333333337,0.125,0.4102564102564103,0.5483870967741935
1704,45.0,-7.180755781458288,0.3846153846153846,0.6923076923076923,0.5882352941176471,0.0,0.43478260869565216,1.0,0.0,0.3125,0.625,0.21739130434782608,0.4807692307692308,0.7222222222222223
1705,50.62499999999999,-7.180755781458288,0.14285714285714288,0.42857142857142855,0.23076923076923075,0.0,0.35,0.7777777777777777,0.0,0.4705882352941177,0.6666666666666667,0.05882352941176471,0.4318181818181818,0.5588235294117647
1706,56.24999999999999,-7.180755781458288,0.5,0.5,0.4,0.0,0.5384615384615384,0.875,0.0,0.5833333333333334,0.4666666666666666,0.23076923076923075,0.5483870967741935,0.5454545454545454
1707,61.87499999999999,-7.180755781458288,0.33333333333333337,0.33333333333333337,0.2,0.0,0.375,0.8571428571428571,0.0,0.3,0.6,0.09090909090909091,0.3448275862068966,0.5882352941176471
1708,67.5,-7.180755781458288,0.3,0.6,0.8,0.0,0.5,1.0,0.0,0.42857142857142855,0.6,0.25,0.5217391304347826,0.736842105263158
1709,73.125,-7.180755781458288,0.0,1.0,0.2,0.0,0.09090909090909091,1.0,0.0,0.25,0.25,0.0,0.1875,0.3
1710,78.75,-7.180755781458288,0.0,0.6666666666666667,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288,0.16666666666666669
1711,84.37499999999999,-7.180755781458288,0.0,0.5,0.18181818181818182,0.0,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.21428571428571427
1712,90.0,-7.180755781458288,0.5,0.5,0.2,0.0,0.125,0.5,0.0,0.2,0.2,0.14285714285714288,0.26666666666666666,0.33333333333333337
1713,95.625,-7.180755781458288,0.6666666666666667,1.0,0.5,0.0,0.33333333333333337,0.33333333333333337,0.0,0.25,0.5,0.4,0.42857142857142855,0.42857142857142855
